group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
shared_queue_kvs_write,,2,,,404811298.0,ns,78
shared_queue_kvs_write,,2,,,396109665.0,ns,79
shared_queue_kvs_write,,2,,,392191986.0,ns,80
shared_queue_kvs_write,,2,,,421426884.0,ns,81
shared_queue_kvs_write,,2,,,413987903.0,ns,82
shared_queue_kvs_write,,2,,,424892953.0,ns,83
shared_queue_kvs_write,,2,,,384445502.0,ns,84
shared_queue_kvs_write,,2,,,423130578.0,ns,85
shared_queue_kvs_write,,2,,,469528561.0,ns,86
shared_queue_kvs_write,,2,,,529140825.0,ns,87
shared_queue_kvs_write,,2,,,466664444.0,ns,88
shared_queue_kvs_write,,2,,,468254532.0,ns,89
shared_queue_kvs_write,,2,,,481754248.0,ns,90
shared_queue_kvs_write,,2,,,457793313.0,ns,91
shared_queue_kvs_write,,2,,,428211609.0,ns,92
shared_queue_kvs_write,,2,,,494383629.0,ns,93
shared_queue_kvs_write,,2,,,445449991.0,ns,94
shared_queue_kvs_write,,2,,,477786748.0,ns,95
shared_queue_kvs_write,,2,,,466529477.0,ns,96
shared_queue_kvs_write,,2,,,438749059.0,ns,97
shared_queue_kvs_write,,2,,,576858221.0,ns,98
shared_queue_kvs_write,,2,,,484122713.0,ns,99
shared_queue_kvs_write,,2,,,505413344.0,ns,100
