group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
shared_queue_kvs_read,,2,,,76710511.0,ns,477
shared_queue_kvs_read,,2,,,77638238.0,ns,486
shared_queue_kvs_read,,2,,,76719808.0,ns,495
shared_queue_kvs_read,,2,,,80458019.0,ns,504
shared_queue_kvs_read,,2,,,82668983.0,ns,513
shared_queue_kvs_read,,2,,,77392423.0,ns,522
shared_queue_kvs_read,,2,,,82824085.0,ns,531
shared_queue_kvs_read,,2,,,87069810.0,ns,540
shared_queue_kvs_read,,2,,,78275544.0,ns,549
shared_queue_kvs_read,,2,,,80873921.0,ns,558
shared_queue_kvs_read,,2,,,82543769.0,ns,567
shared_queue_kvs_read,,2,,,99289868.0,ns,576
shared_queue_kvs_read,,2,,,90903414.0,ns,585
shared_queue_kvs_read,,2,,,84946535.0,ns,594
shared_queue_kvs_read,,2,,,96496978.0,ns,603
shared_queue_kvs_read,,2,,,91221019.0,ns,612
shared_queue_kvs_read,,2,,,104325608.0,ns,621
shared_queue_kvs_read,,2,,,108664635.0,ns,630
shared_queue_kvs_read,,2,,,93112070.0,ns,639
shared_queue_kvs_read,,2,,,109857267.0,ns,648
shared_queue_kvs_read,,2,,,124631703.0,ns,657
shared_queue_kvs_read,,2,,,111575413.0,ns,666
shared_queue_kvs_read,,2,,,103189662.0,ns,675
shared_queue_kvs_read,,2,,,112442635.0,ns,684
shared_queue_kvs_read,,2,,,106893469.0,ns,693
shared_queue_kvs_read,,2,,,100245470.0,ns,702
shared_queue_kvs_read,,2,,,117534680.0,ns,711
shared_queue_kvs_read,,2,,,122247417.0,ns,720
shared_queue_kvs_read,,2,,,112882938.0,ns,729
shared_queue_kvs_read,,2,,,127900879.0,ns,738
shared_queue_kvs_read,,2,,,114074069.0,ns,747
shared_queue_kvs_read,,2,,,139443217.0,ns,756
shared_queue_kvs_read,,2,,,120481854.0,ns,765
shared_queue_kvs_read,,2,,,130704154.0,ns,774
shared_queue_kvs_read,,2,,,137489152.0,ns,783
shared_queue_kvs_read,,2,,,129788923.0,ns,792
shared_queue_kvs_read,,2,,,124001250.0,ns,801
shared_queue_kvs_read,,2,,,121311170.0,ns,810
shared_queue_kvs_read,,2,,,119191605.0,ns,819
shared_queue_kvs_read,,2,,,149253988.0,ns,828
shared_queue_kvs_read,,2,,,132238685.0,ns,837
shared_queue_kvs_read,,2,,,141432454.0,ns,846
shared_queue_kvs_read,,2,,,123263519.0,ns,855
shared_queue_kvs_read,,2,,,123171213.0,ns,864
shared_queue_kvs_read,,2,,,135447572.0,ns,873
shared_queue_kvs_read,,2,,,126634911.0,ns,882
shared_queue_kvs_read,,2,,,144258526.0,ns,891
shared_queue_kvs_read,,2,,,144306526.0,ns,900
